122.49,2.7809,106.73,2.5138,268.29,3.6794,806.7,347,1.9,988.9,23.2,47.6,51.465,915.16,862.14,809.81,847.76,1036.2,1.2e+10,0.7876,1.0615,1.0646,24.938,7.354e+05,0.81816,0.0032803,-0.19301,0.012816,0.19343,15.176,0.0030387,0.0032256,32.915,1.5073
122.38,2.774,106.58,2.5072,267.22,3.6454,645.28,31,2.6,988.9,23.3,45.6,52.09,920.26,863.52,813.82,855.18,1044.9,1.2e+10,0.78713,1.0657,1.0611,24.624,7.354e+05,0.81841,0.0032438,-0.17447,0.009148,0.17471,15.185,0.0030144,0.0032125,33.16,1.5098
122.63,2.7864,106.76,2.5044,267.38,3.6145,575.37,10,2.6,988.9,23.5,46.3,51.192,928,870.56,820.55,862.6,1052.6,1.2e+10,0.78251,1.066,1.0609,24.426,7.354e+05,0.8195,0.0032302,-0.19106,0.022683,0.1924,15.193,0.0030025,0.0032006,32.924,1.5124
122.87,2.72,107.01,2.4704,264.35,3.6819,676.37,359,1.9,988.9,23.7,44,50.776,913.45,858.31,809.38,851.47,1040.6,1.2e+10,0.79097,1.0642,1.0605,24.465,7.354e+05,0.81829,0.0031944,-0.17597,-0.072778,0.19042,15.21,0.0029777,0.003169,32.965,1.5176
122.84,2.6728,106.94,2.425,259.34,3.7391,854.93,349,1.4,988.9,23.8,45.2,51.064,887.45,833.21,783.46,825.5,1014.3,1.2e+10,0.78989,1.0651,1.0635,24.756,7.354e+05,0.81388,0.0032377,-0.18257,-0.026922,0.18454,15.218,0.0030117,0.0032078,33.171,1.5202
122.81,2.7635,106.94,2.5043,267.81,3.6728,1077.5,328,1.4,988.9,23.8,46.2,49.863,909.12,857.24,807.81,844.05,1036.2,1.2e+10,0.78911,1.0605,1.0612,25.003,7.354e+05,0.81458,0.0032741,-0.18594,-0.038371,0.18986,15.226,0.0030398,0.0032237,32.818,1.5228
122.59,2.7938,106.79,2.5279,269.94,3.6521,986.93,34,2.6,988.9,23.8,43.7,53.179,927.85,871.48,821.98,862.6,1050.4,1.2e+10,0.78815,1.0647,1.0602,24.66,7.354e+05,0.82121,0.0032388,-0.18233,-0.02265,0.18373,15.235,0.003011,0.0032058,33.925,1.5255
122.52,2.8053,106.71,2.5379,270.81,3.6408,798.21,40,1.4,988.9,23.8,45.4,53.452,926.77,870.26,819.12,860.13,1049.3,1.2e+10,0.78791,1.0649,1.0624,24.811,7.354e+05,0.81971,0.0032615,-0.21029,-0.011711,0.21062,15.243,0.003027,0.0032236,34.088,1.5281
122.26,2.8316,106.46,2.5407,270.47,3.5968,893.64,28,2.4,988.9,23.8,43.4,54.91,937.45,878.68,827,867.55,1046,1.2e+10,0.78124,1.0669,1.0625,24.567,7.354e+05,0.82937,0.0032639,-0.19274,0.070379,0.20519,15.318,0.0030206,0.0032226,34.391,1.5526
122.18,2.828,106.47,2.5493,271.43,3.6407,651.12,0,2.8,988.9,23.9,40.4,54.942,936.67,878.68,826.14,870.02,1044.9,1.2e+10,0.78554,1.066,1.0636,24.585,7.354e+05,0.83261,0.0032505,-0.19158,0.075446,0.2059,15.326,0.0030192,0.0032185,34.459,1.5554
122.14,2.827,106.37,2.5517,271.43,3.5993,874.78,16,2.4,988.9,23.9,45,56.448,933.89,877.3,825.71,866.31,1041.6,1.2e+10,0.78609,1.0645,1.0625,24.69,7.354e+05,0.83167,0.0032633,-0.16634,-0.023599,0.16801,15.335,0.0030272,0.0032224,34.926,1.5582
122.19,2.819,106.43,2.5457,270.95,3.631,836.52,347,1.9,988.9,23.8,44.1,55.118,933.11,874.85,823.13,866.31,1037.3,1.2e+10,0.7866,1.0666,1.0628,24.646,7.354e+05,0.83519,0.003254,-0.20853,0.049426,0.21431,15.343,0.0030211,0.0032223,34.436,1.561
121.86,2.7662,106.15,2.4927,264.61,3.6979,781.46,337,3,988.9,23,48,57.745,916.7,861.84,808.24,850.23,1013.2,1.2e+10,0.78499,1.0637,1.0663,24.525,7.354e+05,0.83917,0.0032534,-0.21581,0.035788,0.21876,15.393,0.0030175,0.0032096,34.442,1.5783
121.64,2.7537,105.93,2.4827,263,3.713,973.4,355,1.6,988.9,23.1,45.4,59.171,908.5,853.11,802.79,842.81,1002.2,1.2e+10,0.78515,1.0649,1.0627,24.59,7.354e+05,0.84093,0.0032673,-0.20863,0.016952,0.20932,15.41,0.0030311,0.0032279,34.937,1.5841
